time;ws10_ms;wd10_deg;ws100_ms;wd100_deg;ws5m_ms
1997-01-01 00:00:00;6.092008028956239;50.59054452006836;6.656352946189169;51.09641849750108;5.528613980623728
1997-01-01 01:00:00;5.934526109101976;50.58767158783792;6.477425606771081;50.814040328379804;5.385696121739863
1997-01-01 02:00:00;5.527588948247434;53.86198147272512;6.034473329320426;53.64291735791312;5.016392853253985
1997-01-01 03:00:00;4.961484615304089;54.75575504637288;5.384830665256267;54.35845084498641;4.5026423271998555
1997-01-01 04:00:00;4.626731644635656;50.95616674954459;4.999570958153948;50.4693942138029;4.19884759401893
1997-01-01 05:00:00;4.1574984864319555;50.304457493671805;4.467188253511397;49.561437541257476;3.773009514639103
1997-01-01 06:00:00;3.3203377061850268;58.360503960643996;3.5535014405207637;56.93613107814349;3.013270070484755
1997-01-01 07:00:00;2.347773856926461;83.39396678431774;2.4418869602963262;81.04929639772416;2.130649747513615
1997-01-01 08:00:00;1.899707550608972;134.33160012591435;1.8552736086926627;132.9763425882308;1.724020991678287
1997-01-01 09:00:00;2.3336563337071263;183.12736528384139;2.3276610023667366;185.0109127957632;2.117837824766434
1997-01-01 10:00:00;3.5139215274725495;198.4165133586878;3.61579945698699;199.8316701663482;3.188951096462676
1997-01-01 11:00:00;4.860540640629306;208.388743097598;5.080480569492328;209.69893087762296;4.4110337365686405
1997-01-01 12:00:00;5.678323130749476;217.08908054080297;5.998966314008988;218.41658978719636;5.153187011235661
1997-01-01 13:00:00;6.190839000308419;224.04712623749805;6.6168571278746935;225.19073305401577;5.6183049802644325
1997-01-01 14:00:00;6.492981524638336;233.9603751211077;7.029243963134823;235.0679945643608;5.892505108729714
1997-01-01 15:00:00;7.012247423700312;242.72646470192103;7.685980257162272;243.8307842216733;6.363748858831444
1997-01-01 16:00:00;7.5400663520453195;249.48553985998302;8.363974958158735;250.76516644796345;6.842754646843515
1997-01-01 17:00:00;7.774456756523141;249.18624436429457;8.742838501875006;251.2222808082039;7.055468428729675
1997-01-01 18:00:00;7.861660307393638;246.7081481258345;8.947096070812417;248.94058487715714;7.1346073215563255
1997-01-01 19:00:00;7.947317319527208;243.38278191093858;9.164227540665054;245.3311715074438;7.212342700854775
1997-01-01 20:00:00;8.059710118134419;238.7049322697029;9.401102680306598;240.29471830139582;7.314341318510523
1997-01-01 21:00:00;8.062232535783593;236.82087231391193;9.58527468701539;238.26625562330815;7.316630460844858
1997-01-01 22:00:00;8.244080633227638;237.70998762099782;10.31731221186377;241.09028037044578;7.481661092633311
1997-01-01 23:00:00;7.808729785921933;241.6177437508021;9.752509190425434;244.49737521656425;7.086571859419827
1997-01-02 00:00:00;7.692714217174649;240.80734111659658;9.531267662439946;243.50699287548684;6.9812855084666525
1997-01-02 01:00:00;7.872864152186522;240.8550772824628;9.667293041448541;243.84017309158287;7.144775025319068
1997-01-02 02:00:00;7.894035612465544;241.50468422472167;9.648652355716383;243.28584890273822;7.163988531068317
1997-01-02 03:00:00;7.813868730948525;241.19380305441103;9.594033639128604;242.981613457314;7.091235550469581
1997-01-02 04:00:00;7.740749756628558;242.65517674045944;9.486163957649378;244.51375335297533;7.024878680657068
1997-01-02 05:00:00;7.369766985468878;245.09601104946523;8.831595353479479;246.4937684922164;6.688204709537016
1997-01-02 06:00:00;6.479736999902269;247.92542771524245;7.893543974877667;249.36450393075327;5.8804854488286615
1997-01-02 07:00:00;5.612378143266046;246.6042856543426;6.851189606010573;248.2130132393818;5.093340671897297
1997-01-02 08:00:00;5.240263504262503;240.26935970358363;6.377018666608739;242.39046833881042;4.755639509027652
1997-01-02 09:00:00;5.451745455314402;231.21998560714698;6.675223727183491;232.9933257506213;4.947563430611097
1997-01-02 10:00:00;5.889206575521595;226.45335144649198;7.400887875423948;229.0980202107208;5.3445677769056275
1997-01-02 11:00:00;6.351676951543057;220.7111723087523;7.767217366476028;222.313359693446;5.764268501911834
1997-01-02 12:00:00;6.945408219412624;213.43009053585396;8.07333783618022;214.81687907784814;6.30309100061421
1997-01-02 13:00:00;7.337236875839482;204.5458922676789;8.512725048581146;206.16398129149343;6.658683011923771
1997-01-02 14:00:00;7.770364728626632;198.39833796139723;8.890165937605422;199.86955884789325;7.0517548350295005
1997-01-02 15:00:00;8.242281008329181;190.5946167818439;9.237443125857075;191.62192989362327;7.4800278985655755
1997-01-02 16:00:00;8.497845618272356;181.3874020034478;9.41392503977823;182.22934749942667;7.711957677510165
1997-01-02 17:00:00;8.330822420672616;170.81950528689163;9.202559511053659;171.46632125594795;7.560380926306078
1997-01-02 18:00:00;7.817602267805795;160.30587887819183;8.597659201302948;160.8664353901454;7.094623806684637
1997-01-02 19:00:00;7.2188468525415335;148.00654846188894;7.934722129853579;148.45132809413406;6.5512417979824376
1997-01-02 20:00:00;7.140096788987467;138.46042845716477;7.898114276400798;138.8054128672427;6.479774606824678
1997-01-02 21:00:00;7.377126260238775;132.93053147806722;8.193263592550148;133.27697730604984;6.694883392359939
1997-01-02 22:00:00;7.814833589710196;131.5433337722244;8.752150540315313;131.82815995469036;7.092111178277974
1997-01-02 23:00:00;8.078654135569286;130.56254114558334;9.095401813293119;130.88909831015297;7.3315333772113265
1997-01-03 00:00:00;8.190668741025256;128.54366887116646;9.283876949069159;128.9899186952469;7.4331887773379135
1997-01-03 01:00:00;8.20549441275671;125.87363659340673;9.320065813659873;126.38340830988989;7.4466433584246525
1997-01-03 02:00:00;8.192192513769362;121.59858117718397;9.329766016271368;122.20772668517202;7.43457163029154
1997-01-03 03:00:00;7.963543263551717;118.51251076156683;9.072880482896522;119.14214156569517;7.227068055870121
1997-01-03 04:00:00;7.869980357162617;118.46553586052192;8.94526708766098;118.8130586038863;7.142157926094866
1997-01-03 05:00:00;7.471264065817944;113.78700107792179;8.525761457283497;114.37531566472205;6.7803152541625575
1997-01-03 06:00:00;7.56765793072587;101.29984808038813;8.649224137664921;102.14485973183008;6.867794533021556
1997-01-03 07:00:00;7.9947418386646785;87.93055952652867;9.197560613619235;88.93663566592522;7.255381360403734
1997-01-03 08:00:00;8.580637012297004;81.42360605981872;10.037789099694889;82.57910264833032;7.787092453482944
1997-01-03 09:00:00;8.931572339381791;80.27819511962855;10.550250782862511;81.52659260727512;8.105572985089882
