time;ws10_ms;wd10_deg;ws100_ms;wd100_deg;ws160m_ms
1997-01-01 00:00:00;6.092008028956239;50.59054452006836;6.656352946189169;51.09641849750108;7.109075711475706
1997-01-01 01:00:00;5.934526109101976;50.58767158783792;6.477425606771081;50.814040328379804;6.917978873153102
1997-01-01 02:00:00;5.527588948247434;53.86198147272512;6.034473329320426;53.64291735791312;6.4448998008106235
1997-01-01 03:00:00;4.961484615304089;54.75575504637288;5.384830665256267;54.35845084498641;5.751072577168442
1997-01-01 04:00:00;4.626731644635656;50.95616674954459;4.999570958153948;50.4693942138029;5.339609956644487
1997-01-01 05:00:00;4.1574984864319555;50.304457493671805;4.467188253511397;49.561437541257476;4.77101796860231
1997-01-01 06:00:00;3.3203377061850268;58.360503960643996;3.5535014405207637;56.93613107814349;3.795187993443604
1997-01-01 07:00:00;2.347773856926461;83.39396678431774;2.4418869602963262;81.04929639772416;2.6079685707697307
1997-01-01 08:00:00;1.899707550608972;134.33160012591435;1.8552736086926627;132.9763425882308;1.9814575122928075
1997-01-01 09:00:00;2.3336563337071263;183.12736528384139;2.3276610023667366;185.0109127957632;2.485973690134353
1997-01-01 10:00:00;3.5139215274725495;198.4165133586878;3.61579945698699;199.8316701663482;3.8617231245151493
1997-01-01 11:00:00;4.860540640629306;208.388743097598;5.080480569492328;209.69893087762296;5.426022524824171
1997-01-01 12:00:00;5.678323130749476;217.08908054080297;5.998966314008988;218.41658978719636;6.406977824290124
1997-01-01 13:00:00;6.190839000308419;224.04712623749805;6.6168571278746935;225.19073305401577;7.0668936389572945
1997-01-01 14:00:00;6.492981524638336;233.9603751211077;7.029243963134823;235.0679945643608;7.507328402254895
1997-01-01 15:00:00;7.012247423700312;242.72646470192103;7.685980257162272;243.8307842216733;8.208731719425455
1997-01-01 16:00:00;7.5400663520453195;249.48553985998302;8.363974958158735;250.76516644796345;8.932839305115099
1997-01-01 17:00:00;7.774456756523141;249.18624436429457;8.742838501875006;251.2222808082039;9.337470735925711
1997-01-01 18:00:00;7.861660307393638;246.7081481258345;8.947096070812417;248.94058487715714;9.55562060477384
